Veličanstvo.;Visočanstvo.;Na fronti, visočanstvo.;Drži, visočanstvo.
-Kje je cesar?;-Kje je cesar?;-Se je tisti Numidijec že boril?;-In kdo bo to plačal?
Na fronti, veličanstvo.;Na fronti, visočanstvo.;Drži, visočanstvo.;Samo ubijaj, ubijaj, ubijaj.
Že devetnajst dni jih ni.;Že 19 dni jih ni.;Tistega moža ni več.;Saj niso videli bitk.
Ranjenci še vedno prihajajo.;Ranjenci še vedno prihajajo.;3000 jih je krvavih in razklanih.;Zdaj aretirajo že učenjake.
-Moj konj.;-Moj konj.;-Uboga sestra.;-Gospodar.
Gospodar.;Pojem.;Oče.;Oče.
Poljub.;Pojem.;Sedi.;Sedi.
Znova si dokazal svoje junaštvo, Maksim.;Znova si dokazal svojo hrabrost, Maksim.;Tvoj cesar te prosi za vdanost, Maksim.;Ne upiraj se, Maksim.
Upajva, da zadnjič.;Upajva, da poslednjič.;Jaz pa se bom skopala.;Še ju boš videl.
Nikogar ni več, s komer bi se bojevali, veličanstvo.;Zaradi slave cesarstva, visočanstvo.;Sence in prah, Maksim!;Dobri možje so, visočanstvo.
-Vedno je kdo.;-Tudi moj je.;-Ene najboljših.;-Smo že.
Kako naj nagradim največjega rimskega generala?;Kako naj nagradim največjega rimskega generala?;Kateri modrejši, starejši mož bo zasedel moje mesto?;Bogovi so mi prizanesli?
Dovolite mi oditi domov.;Pustite me domov.;Dajte mi dva dneva in kupil vam bom svobodo.;Naklonite mi vsaj čisto smrt.
Domov.;-Domov.;-Domov.;Maksim.
Častijo vas, cesar.;Izkazujejo vam čast, cesar.;Dobri možje so, visočanstvo.;Maksim, cesar te potrebuje.
-Tebe, Maksim.;Zavidam ti, Maksim.;-Nazaj.;-Izstrelite!
Sem zamudil bitko?;Sem zamudil bitko?;Sem jo zamudil?;Bogovi so mi prizanesli?
Zamudil si vojno.;Zamudil si vojno.;Poslal si pome.;Sem te opozoril.
-Čestitam, oče.;-Čestitam, oče.;-Hvala, Falko.;-Tvoja družina.
Žrtvoval bom 100 bikov, da počastim tvojo zmago.;Žrtvoval bom 100 bikov, da bom počastil tvojo zmago.;Pooblastil te bom, da Rimljanom vrneš moč in končaš pokvarjenost, ki jo je oslabila.;Ali pa bom pokončal tvoje najdražje.
Ne.;Ne.;Ne.;Ne.
Počasti Maksima.;Počasti Maksima.;Uči se od mene.;Smrt vojščaka.
On nam je izbojeval bitko.;On je izbojeval bitko.;Boli te, ko vidiš, kako šibek je moj oče.;Toliko za slavo Rima.
General.;General.;General.;General.
-Veličanstvo.;-Mark, visočanstvo.;-Visočanstvo.;-Visočanstvo.
Rim vas pozdravlja, jaz pa vas objemam kot brata.;Rim vas pozdravlja in jaz vas objemam kot brata.;Rim bo zaradi mene postal čudo veka.;Dajte mi dva dneva in kupil vam bom svobodo.
Predolgo je trajalo, prijatelj.;Predolgo je trajalo, prijatelj.;Zavidam ti, Maksim.;To mi ne da spati.
-Veličanstvo.;-Mark, visočanstvo.;-Visočanstvo.;-Visočanstvo.
-Oče, opri se name.;-Oče, oprimi se me.;-Kvint, poglej me.;-Znova mi povej, Maksim.
Čas je, da odidem.;Čas je, da grem.;Pustite me domov.;Lucij bo zdaj ostal z menoj.
Toliko za slavo Rima.;Toliko za slavo Rima.;Toliko bolje.;On je izbojeval bitko.
Veličastna bitka.;Krasna bitka.;Smrt vojščaka.;Počasti Maksima.
General.;General.;General.;General.
-Ste še živi?;-Kot si za očetom?;-Kako dolgo ga že ni?;-Se je tisti Numidijec že boril?
-Še.;-Še.;-Vsekakor.;-Smo že.
-Bogovi imajo smisel za humor.;-Ljudje ljubijo barbara.;-Tudi naši predniki niso bili od muh.;-Ni bilo vedno tako.
Ljubijo vas.;Bodite blizu.;Bodite blizu.;Jih boste morda zaradi tega začeli ljubiti.
-Valerij.;-Valerij.;-Rumena.;-Nazaj.
Nazaj v vojašnico, general, ali v Rim?;Nazaj v vojašnico, general, ali v Rim?;Je že kdo bil v vojski?;Bosta vidva v senatu javno obtožila mojega brata?
Domov.;-Domov.;-Domov.;Maksim.
K ženi, sinu, pridelku.;K ženi, sinu, pridelku.;Nagajajo mojemu sinu.;Tja.
Kmet Maksim.;Kmet Maksim.;Kvint, meč.;Vstani.
Še vedno si težko predstavljam.;Še vedno si stežka predstavljam.;Ne, presenečenja so mi všeč.;Odtlej živim v strahu.
Zemljo laže spereš z rok, kot kri, Kvint.;Veš, zemlja se laže spere z rok kot kri, Kvint.;Zemlja, Mark, je črna.;Tako trdno spi, ker je ljubljen.
Tukaj je.;Tukaj je.;Tam je.;Lucila je tukaj.
-Veličanstvo.;-Mark, visočanstvo.;-Visočanstvo.;-Visočanstvo.
-Senatorja Gaj in Falko.;-Senatorja Gaj in Falko.;-Gaja in Falka.;-Strah in čudo.
Pazi se Gaja.;Pazi se Gaja.;Pojdi k materi, Lucij.;Izvoli.
V uho vam bo zlil meden napoj, vi pa boste vpili: Republika!;V uho ti bo zlil meden napoj in ko se boš nekega dne zbudil, boš govoril le: Republika!;Zarijte to v meso drugega človeka in ploskali ter ljubili vas bodo zaradi tega.;Če se znajdete sami na konju in jezdite po zelenih poljih ter vam sonce boža obraz, naj vas ne skrbi, saj ste v Eliziju in že mrtvi!
Republika!;Republika!;Maksim!;Maksim!
Zakaj ne?;Zakaj ne?;Zakaj?;Zakaj?
Rim smo osnovali kot republiko.;Rim je bil navsezadnje ustanovljen kot republika.;Rim bo bil znova republika.;Četrt stoletja že širim cesarstvo s podjarmljenjem, prelivanjem krvi.
In v republiki ima senat vso oblast.;In v republiki ima senat vso oblast.;Samo cesar lahko vodi cesarstvo.;Vojska pa bo ostala, da vas bo ščitila in poveljeval ji bo senat.
Seveda senator Gaj tega ne omenja.;Vendar ne o takšnem.;Za province že, za Rim pa ne.;Tega Grakh in njegovi prijatelji ne razumejo.
Podpirate cesarja ali senat, general?;Podpirate cesarja ali senat, general?;Senat drži z vami?;Bosta vidva v senatu javno obtožila mojega brata?
Vojak ima to prednost, da lahko gleda sovražniku v oči, senator.;Vojak ima to prednost, da lahko pogleda sovražnika v oči, senator.;Cesar hoče bitke, jaz pa nočem žrtvovati svojih najboljših mož.;Gladiator, cesar želi govoriti s teboj.
Z vojsko za sabo bi lahko zasedli vpliven položaj.;Mislili so, da so jih napadli barbari.;Kvint in pretorijanci bi preprosto prevzeli nadzor.;Na slavju v spomin na očeta bi lahko oznanil razpustitev senata.
Opozoril sem vas.;Sem te opozoril.;Močno jezen sem.;Bral sem dragemu Luciju.
Zdaj vas bom pa odrešil.;Dajte mi dva dneva in kupil vam bom svobodo.;Naklonite mi vsaj čisto smrt.;Ubil bom Komoda.
Senatorja.;Senatorja.;-Senatorji.;Senator Grakh.
Maksim.;Maksim.;Maksim.;Maksim.
Potreboval bom dobre može, kot si ti.;Potreboval bom dobre može, kakršen si ti.;Rad si imel mojega očeta, vem.;Moj oče je zdaj naklonjen tebi.
Kako vam lahko ustrežem, veličanstvo?;Kako vam lahko ustrežem, visočanstvo?;Naklonite mi vsaj čisto smrt.;Ali naj bom sočuten?
Ste mož, ki ve, kako poveljevati.;Si mož, ki ve, kako poveljevati.;Z vojsko, ki jo imate, bi lahko zavzeli vpliven položaj.;Njegova hči vam zaupa.
Ukažete, ubogajo vas, in bitka je dobljena.;Ukažeš, ubogajo te, in bitka je dobljena.;Tisti na desni, vzemite meče!;Sprejemajo ga kot svojega.
Senatorji pa so pretkani, priliznjeni in goljufivi.;Ampak ti senatorji so pretkani, priliznjeni in goljufivi.;Moj brat ima sovražnike, zlasti v senatu.;Drhal vidi to, pa tudi senat.
Rim morava ubraniti pred politiki, Maksim.;Mark Avrelij je mrtev, Maksim.;Rim moramo ubraniti pred politiki, Maksim.;Tukaj te bomo počakali, Maksim.
Lahko računam na vas, ko bo prišel čas?;Lahko računam nate, ko bo napočil čas?;Če uredim, bi se srečal z njim?;Mi lahko kupite svobodo in me pretihotapite iz Rima?
Veličanstvo, ko me bo vaš oče razrešil, nameravam domov.;Visočanstvo, ko me bo vaš oče razrešil, kanim oditi domov.;Dajte mi dva dneva in kupil vam bom svobodo.;Naklonite mi vsaj čisto smrt.
Domov?;-Domov?;Čakal?;Cesar?
Nihče si tega ne zasluži bolj.;Nihče si tega ne zasluži bolj.;Konec koncev smo vsi mrtvi možje.;Več so vredni kot mi.
Ne sprostite se preveč.;Ostanite usklajeni.;Pripravite se na streljanje.;Potrebujem le nekaj trenutkov, zato ne bodite lahkomiselni.
Lahko kmalu pošljem po vas.;Lahko mi pomagaš.;Jaz vam bom zaupal.;Dal ti bom posebno ceno.
Lucila je tukaj.;Lucila je tukaj.;Tukaj je.;Moj oče je mrtev.
Ste vedeli?;Ste še živi?;Me razumete?;Kaj niste zato tukaj?
Ni vas pozabila.;Ni te pozabila.;Lucila je tukaj.;Njegova hči vam zaupa.
In zdaj ste ugleden človek.;In zdaj si ugleden človek.;Ves Rim se veseli vaše vrnitve.;Z vojsko, ki jo imate, bi lahko zavzeli vpliven položaj.
Ko bi se rodila kot moški, bi postala izjemen cesar.;Ko bi se le rodila kot moški, bi postala izjemen cesar.;Danes sem videla, da je imel suženj večjo moč kot cesar.;Če se odloči biti plemenita in si vzeti življenje, bo umrl.
Oče.;Oče.;Oče.;Oče.
Bila bi silna.;Niti pomisli ne.;To mi ne da spati.;Toliko bolje.
Pa bi bila tudi pravična?;Bi bila tudi pravična?;Torej stojimo križem rok?;Zakaj ne greš v zapor in zbereš vse berače in lopove?
Bila bi takšna, kakršno si me vzgojil.;Bila bi taka, za kakršno si me vzgojil.;Ljubila me boš, kot sem jaz tebe.;In ker sem te jaz imela rada.
Kakšno je bilo potovanje?;Kakšno je bilo potovanje?;Kdaj si bil nazadnje doma?;Kdaj si bil nazadnje doma?
-Dolgo.;-Dolgo.;-Domov.;-Domov.
Neudobno.;Neudobno.;Pojem.;Veličina.
Zakaj sem tukaj?;Zakaj sem tukaj?;Zakaj smo tukaj?;Zakaj je še živ?
Potrebujem tvojo pomoč.;Potrebujem nasvet.;Lahko mi pomagaš.;Ja, lahko mi pomagaš.
Glede brata.;Glede brata.;Kar pa se tiče tebe ...;Sina imaš.
-Seveda.;-Res je.;-Drži.;-Drži.
Rad te ima.;Uči se od mene.;Zavidam ti, Maksim.;Osvobodi moje može.
Vedno te je imel.;Vedno te je imel.;Ker te je imel rad.;Rad si imel mojega očeta, vem.
Zdaj te bo potreboval bolj, kot kdaj koli prej.;In ... Zdaj te bo potreboval bolj kot kdaj koli prej.;On te bo našel.;Ljubila me boš, kot sem jaz tebe.
Dovolj politike.;Dovolj politike.;Dovolj.;Neudobno.
Pretvarjajva se, da si ljubeča hči, jaz pa sem dober oče.;Pretvarjajva se, da si ljubeča hči, jaz pa dober oče.;Zašepetaj jima, da živim le za to, da bi ju še kdaj prižel k sebi.;Zašepetaj jima, da živim le za to, da bi ju še kdaj prižel k sebi.
Lepa pravljica, kajne?;Dovolj za zdaj!;To je srž težave, mar ne?;Zakaj ne?
Ste poslali pome, cesar?;Ste poslali pome, cesar?;Kaj želite, cesar?;Kaj niste zato tukaj?
Cesar?;Cesar?;Dezerter?;Čakal?
-Še enkrat mi povej, Maksim.;-Znova mi povej, Maksim.;-Tebi jo, Maksim.;-Oče, oprimi se me.
Zakaj smo tukaj?;Zakaj smo tukaj?;Zakaj sem tukaj?;Zakaj ne?
Za slavo cesarstva, veličanstvo.;Zaradi slave cesarstva, visočanstvo.;Za tvojo vdanost, vojščak.;Odpri vrata, v imenu cesarja!
Ja.;Ja.;Ja.;Ja.
Ja, spominjam se.;Ja, spomnim se.;Mislim, da ne.;Vidiš?
Vidiš zemljevid, Maksim?;Vidiš tisti zemljevid, Maksim?;Zakaj si oborožen, Kvint?;Si videl moje novo blago?
To je svet, ki sem ga ustvaril.;To je svet, ki sem ga ustvaril.;Jemlješ življenja, ko moraš, prav tako jaz.;Dovolj imam tega, da sem močna.
25 let že širim cesarstvo, podjarmljam, prelivam kri.;Četrt stoletja že širim cesarstvo s podjarmljenjem, prelivanjem krvi.;Zapisujem besede in govorim sedem jezikov.;Odkar sem cesar, le štiri leta ni pustošila vojna.
Odkar sem cesar, so minila le štiri leta brez vojne.;Odkar sem cesar, le štiri leta ni pustošila vojna.;V strahu živim vsak dan, ker je moj sin prestolonaslednik.;Četrt stoletja že širim cesarstvo s podjarmljenjem, prelivanjem krvi.
Štiri leta od dvajsetih.;Štiri leta miru od dvajsetih.;Vselej.;Vse do tebe.
Čemu?;In čemu?;Zakaj?;Zakaj?
Prinesel sem meč.;Poslal sem pote.;Prinesel sem vojne.;Poslal si pome.
Nič več.;Nič več.;Nič.;Vselej.
Cesar, vaše življenje... -Prosim, ne kliči me tako.;Cesar, vaše življenje ... -Prosim, ne kliči me tako.;Nič nisem vedela ... -Ne laži mi!;Gladiator, cesar želi govoriti s teboj.
Pridi.;Pridi.;Pridi.;Pridi, brat.
Prosim.;Prosim.;Prosim, brat.;Kasij, prosim.
Sedi.;Sedi.;Sedi.;Vstani.
Pogovoriva se.;Pogovoriva se čisto preprosto, kot moža.;Spet se bova videla.;Ne smeva več čakati.
Preprosto, kot moška.;Seveda na sen.;Enako kot moj sin.;Ne, presenečenja so mi všeč.
Maksim... Govori.;Maksim ... Govori.;Umiram, Maksim.;Reci.
5000 mojih mož je v ledenem blatu.;5000 mojih mož je zunaj v ledenem blatu.;Moje hčere nosijo vodo iz reke.;3000 jih je krvavih in razklanih.
3000 jih ranjenih krvavi.;Ranjenci še vedno prihajajo.;3000 jih je krvavih in razklanih.;Zdaj aretirajo že učenjake.
2000 jih bo ostalo tu.;2000 jih bo ostalo tukaj za vedno.;3000 jih je krvavih in razklanih.;Očistili jo bodo.
Nočem verjeti, da so se bojevali in umrli za nič.;Nočem verjeti, da so se bojevali in umrli za nič.;Ne morem ga ubiti, ker bi me imeli za še bolj neusmiljenega.;Cesar hoče bitke, jaz pa nočem žrtvovati svojih najboljših mož.
Kaj bi rad verjel?;Kaj pa bi rad verjel?;Ali nisem sočuten?;Ali res ne razumeš?
-Da so se borili za vas in za Rim.;-Da so se borili zate in za Rim.;-Mar jim je veličina Rima.;-Ko me bodo možje videli živega, se bo to spremenilo.
In kaj je Rim: Maksim?;In kaj je Rim, Maksim?;In kaj je to?;In kaj bi lahko bilo bolj sijajnega kot izzvati samega cesarja v veliki areni?
Videl sem precej sveta.;Videl sem precej sveta.;Tudi jaz sem bral.;Zapisujem besede in govorim sedem jezikov.
Surov je, krut in temen.;Surov, krut in temen je.;Zemlja, Mark, je črna.;Življenje vojščaka je bolj preprosto.
Rim je luč.;Rim je luč.;Zemlja, Mark, je črna.;Tukaj je.
Nikoli še nisi bil tam.;Gladiatorja, kot si ti, še ni bilo.;Preprosto nočeš umreti.;To veš že od otroštva.
Nisi videl, kaj je postal.;Gladiatorja, kot si ti, še ni bilo.;Lahko si jih le zašepetal.;Rekli so, da si velikan.
Umiram, Maksim.;Umiram, Maksim.;Zavidam ti, Maksim.;Maksim ... Govori.
Človek hoče pred smrtjo vedeti, da je imelo njegovo življenje smisel.;Na smrtni postelji želi človek vedeti, da je imelo njegovo življenje smisel.;Nekateri so dobri za boj, drugi za umiranje.;Ljudje bi morali vedeti, kdaj so premagani.
Kako se me bodo spominjali?;Kako se me bodo spominjali?;Jih bom še kdaj videl?;Bogovi so mi prizanesli?
Kot filozofa?;Kot filozofa?;Nazaj v vojašnico, general, ali v Rim?;Ni prepozno, da bi se igral legionarja?
Vojščaka?;Vojščaka?;Moško?;Kot filozofa?
Tirana?;Tirana?;Dezerter?;Cesar?
Ali bom cesar, ki je Rimu povrnil njegov blišč?;Ali bom cesar, ki je Rimu povrnil njegov blišč?;Ne bi bil raje veliki rimski vojščak, kot je bil Julij Cezar?;Kateri modrejši, starejši mož bo zasedel moje mesto?
Nekoč so bile sanje.;Nekoč so bile sanje Rim.;Nekoč so bile sanje Rim.;Grozljive sanje so ...
Rim.;Juba.;Navade.;Sedi.
Lahko si jih le zašepetal.;Lahko si jih le zašepetal.;Toda ni ti bilo treba.;Več si se smejala.
Kaj več od tega bi se razblinilo.;Kaj več od tega, pa bi se razblinile, tako krhke so bile.;To ni bilo razumno.;To bi ji bilo všeč.
Tako krhke so bile.;Kaj več od tega, pa bi se razblinile, tako krhke so bile.;Vedel je, da so marljive čebelice.;Bogovi so ti prizanesli.
In bojim se, da ne bodo preživele zime.;In bojim se, da ne bodo preživele zime.;One ne bodo še nekaj let.;In če me njegova mati zgolj pogleda na način, ki mi ni po godu, bo umrl.
Maksim.;Maksim.;Maksim.;Maksim.
Zašepetajva.;Izvoli.;Komod, spij to krepčilo.;Niso.
Skupaj, jaz in ti.;Vse do tebe.;Maksim, zašepetajva zdaj, skupaj, jaz in ti.;Vselej.
Sina imaš.;Sina imaš.;Ugledno ime imaš.;Najbrž imaš ime.
Pripoveduj mi o svojem domu.;Povej mi o svojem domu.;Prinesi mi bogastvo.;Potem me poslušaj.
Moja hiša stoji na hribih nad Trujillom.;Moja hiša leži na hribih nad Trujillom.;Moja država je tam nekje.;Divji konjički se igrajo blizu moje hiše.
Preprosta.;Preprosta je.;Močna kombinacija.;Očiščena je.
Polno je rožnatih kamnov, ki jih greje sonce.;Polno je rožnatih kamnov, ki jih greje sonce.;Zelenjavnik, ki podnevi dehti po zeliščih, zvečer po jasminu.;Rdeča je barva bogov.
Zelenjavnik, ki podnevi dehti po zeliščih, zvečer pa po jasminu.;Zelenjavnik, ki podnevi dehti po zeliščih, zvečer po jasminu.;Belo in rdeče vino za pitno naslado!;Grozdje na južnih pobočjih, olive na severnih.
Pred vrati je velikanski topol.;Pred vrati je ogromen topol.;Divji konjički se igrajo blizu moje hiše.;V mraku je bral zvitke iz senata.
Fige, jabolka, hruške.;Smokve, jabolka, hruške.;Zelenjavnik, ki podnevi dehti po zeliščih, zvečer po jasminu.;K ženi, sinu, pridelku.
Zemlja je črna.;Zemlja, Mark, je črna.;Rim je luč.;Rdeča je barva bogov.
Črna kot ženini lasje.;Črna kot ženini lasje.;Rdeča.;Rdeča.
Trta na južnih pobočjih, olive na severnih.;Grozdje na južnih pobočjih, olive na severnih.;Polno je rožnatih kamnov, ki jih greje sonce.;Zelenjavnik, ki podnevi dehti po zeliščih, zvečer po jasminu.
Divji poniji nagajajo sinu.;Drhal je Rim.;Kraljica se je ubila s kačo.;Ubogam ukaze.
Kdaj si bil nazadnje doma?;Kdaj si bil nazadnje doma?;Kdaj si bil nazadnje doma?;Kje si bila?
Pred 2 letoma, 264 dnevi in tem jutrom.;-Pred 2 letoma, 264 dnevi in tem jutrom.;-Pred 2 letoma, 264 dnevi in tem jutrom.;Ker je bila to poslednja želja umirajočega moža.
Zavidam ti, Maksim.;Zavidam ti, Maksim.;Dajem ti besedo.;Veš, da te ljubim.
Dober dom imaš.;Dober dom imaš.;In zdaj si ugleden človek.;Zelo prepričljive prijatelje imaš.
Zanj se je vredno boriti.;Za katerega se je vredno boriti.;To je dovolj.;Mislim, da je čas pravšnji.
Še nekaj bi te prosil, preden odideš domov.;Še nekaj bi te prosil, preden odideš domov.;Zaželel mi je vse dobro, preden odidem domov.;Dal ti bom posebno ceno.
Kaj želite, cesar?;Kaj želite, cesar?;Ste poslali pome, cesar?;Kaj niste zato tukaj?
Želim, da po moji smrti postaneš zaščitnik Rima.;Želim, da po moji smrti postaneš zaščitnik Rima.;Rim bo zaradi mene postal čudo veka.;Pooblastil te bom, da Rimljanom vrneš moč in končaš pokvarjenost, ki jo je oslabila.
Pooblastil te bom, da Rimljanom povrneš moč in končaš pokvarjenost, ki jo je oslabila.;Pooblastil te bom, da Rimljanom vrneš moč in končaš pokvarjenost, ki jo je oslabila.;Žrtvoval bom 100 bikov, da bom počastil tvojo zmago.;Želim, da po moji smrti postaneš zaščitnik Rima.
Boš sprejel to veliko čast, ki ti jo ponujam?;Boš sprejel to veliko čast, ki ti jo ponujam?;Boš ostala z menoj?;Mora tudi moj sin umreti, da mi boš zaupal?
Z vsem srcem ne.;Z vsem srcem, ne.;Nič.;Gotovo ni.
Maksim...;Maksim ... Govori.;Sinu ...;Umiram, Maksim.
Zato moraš biti ti.;Uči se od mene.;Naj vidim tvoj obraz.;Dovoli, da ti pomagam.
Moral bi biti prefekt, senator, ki pozna mesto, njegovo politiko.;Moral bi biti prefekt, senator, ki pozna mesto, njegovo politiko.;Moral bi videti Kolosej, Španec.;Vem, da bi umrl zaradi časti.
Toda tebe politika še ni pokvarila.;Ampak tebe politika še ni pokvarila.;Nihče si tega ne zasluži bolj.;Gladiatorja, kot si ti, še ni bilo.
Kaj pa Komod?;Kaj pa Komod?;Kaj pa moj nečak?;Kje je Lucij?
-Nemoralen je.;-Niti slučajno.;-Ne, bitka me je utrudila.;-Točno to.
To veš že od otroštva.;To veš že od otroštva.;Mislim, da se bojiš že vse življenje.;Preprosto nočeš umreti.
Komod ne more vladati.;Komod ne more vladati.;Ne bi smel biti živ.;To je norost.
Ne sme.;Ne sme vladati.;Nič.;Gotovo ni.
Ti si sin, ki bi ga moral imeti.;Ti si sin, ki bi ga moral imeti.;Maksim ... Zaradi tega moraš biti ti.;Ker je tvoj oče izbral mene.
Komod bo sprejel mojo odločitev.;Komod se bo sprijaznil z mojo odločitvijo.;Pridobil bom ljudi na svojo stran.;Jaz vam bom zaupal.
Ve, da imaš za sabo predano vojsko.;Ve, da imaš za sabo vdano vojsko.;Vem, da si mož beseda, general.;Si mož, ki ve, kako poveljevati.
Potrebujem nekaj časa za razmislek, veličanstvo.;Potrebujem nekaj časa za premislek, visočanstvo.;Kot vedno, moja gospa, vaš nežen dotik zahteva pokorščino.;Dobri možje so, visočanstvo.
-Ja.;-Ja.;-Ja.;-Ja.
Upam, da se boš do sončnega zahoda odločil.;Upam, da boš do sončnega zahoda sprejel.;Maksim, prosim, bodi previden.;Obljubi, da boš poskrbel za mojo družino.
Objemi me kot sin.;Objemi me kot sin.;Potem pa me poljubi.;Primi mojo roko.
In prinesi starcu še eno odejo.;In prinesi starcu še eno odejo.;Pa ga vzemi zdaj.;Pridi jih pogledat.
Moj oče ti je naklonjen.;Moj oče je zdaj naklonjen tebi.;Tvoj brat je dobro opravil svoje delo.;Rada imaš svojega sina.
-Gospa.;-Gospa.;-Gospa.;-Uboga sestra.
Ni bilo vedno tako.;To ni bilo razumno.;Ne pa vse.;Toda tudi sam sem ga imel.
-Marsikaj se spremeni.;-Ni bilo vedno tako.;-Preveč tvegaš.;-Rim se je spremenil.
Marsikaj.;Seveda.;Gotovo ni.;Ne pa vse.
Ne pa vse.;Ne pa vse.;Ne pa, da najboljše.;To je dovolj.
Maksim, stoj.;Kvint, meč.;Kmet Maksim.;Umiram, Maksim.
